Predicted Values
-15.546972
-15.561958
-15.564031
-15.712279
-15.860352
-15.90484
-15.904374
-16.035994
-15.879019
-15.922762
-15.865082
-15.861412
-15.882096
-16.070356
-16.070356
-16.074009
-16.07034
-16.044924
-15.938734
-16.047432
-15.973612
-15.973612
-15.973612
-15.973612
-15.973612
-15.973612
-15.977035
-15.977035
-15.977035
-15.977035
-15.998707
-15.998707
-15.998707
-15.998707
-15.998707
-15.992604
-15.998817
-15.998817
-15.998817
-15.998817
-16.025597
-16.000742
-16.000742
-16.000742
-15.950966
-15.930761
-15.848294
-15.849116
-15.863594
-15.923542
-15.910657
-15.913507
-15.911077
-15.855044
-15.855044
-15.855044
-15.855044
-15.902973
-15.902973
-15.987108
-15.987108
-15.987108
-15.987108
-15.987108
-15.987108
-15.987108
-15.987108
-15.987108
-16.01738
-16.092493
-16.092493
-16.092493
-16.092493
-16.087898
-16.087898
-16.087898
-16.087898
-16.098286
-16.139942
-16.233664
-16.233664
-16.233664
-16.233664
-16.290823
-16.290823
-16.321014
-16.327734
-16.327734
-16.378057
-16.371338
-16.333805
-16.333805
-16.416634
-16.431013
-16.429218
-16.429218
-16.429218
-16.429218
-16.456057
-16.456057
-16.456057
-16.456057
-16.456057
-16.456057
-16.413393
-16.413393
-16.413393
-16.424086
-16.425224
-16.425224
-16.437239
-16.464018
-16.47217
-16.47217
-16.46824
-16.465899
-16.462229
-16.45994
-16.47109
-16.47109
-16.47109
-16.47109
-16.47109
-16.47109
-16.47109
-16.47109
-16.47109
-16.444944
-16.451153
-16.446764
-16.417402
-16.417402
-16.417402
-16.417402
-16.417402
-16.417402
-16.417402
-16.417934
-16.417934
-16.417934
-16.414835
-16.414835
-16.414835
-16.417934
-16.417934
-16.451685
-16.451685
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.452644
-16.454617
-16.454617
-16.454617
-16.454617
-16.454617
-16.454617
-16.454617
-16.456959
-16.456959
-16.462683
-16.462683
-16.456959
-16.454617
-16.454617
-16.454617
-16.454617
-16.454617
-16.454617
-16.454617
-16.454617
-16.454617
-16.460888
-16.460888
-16.448784
-16.422005
-16.40999
-16.40999
-16.40999
-16.40999
-16.40999
-16.40999
-16.412212
-16.412212
-16.412212
-16.412212
-16.412212
-16.412212
-16.412212
-16.412212
-16.412212
-16.412212
-16.41074
-16.518185
-16.5169
-16.515362
-16.515362
-16.515516
-16.517744
-16.51524
-16.51695
-16.52068
-16.52068
-16.52068
-16.52068
-16.52068
-16.52068
-16.52068
-16.521473
-16.519564
-16.519245
-16.519245
-16.519245
-16.519245
-16.519245
-16.519245
-16.519245
-16.519245
-16.519245
-16.52046
-16.518833
-16.51909
-16.415956
-16.415956
-16.415956
-16.415956
-16.415956
-16.412834
-16.41162
-16.38959
-16.38959
-16.38959
-16.38959
-16.38959
-16.38959
-16.3943
-16.422514
-16.441996
-16.458088
-16.49284
-16.496868
-16.509285
-16.509285
-16.580801
-16.627167
-16.627167
-16.627167
-16.610552
-16.610552
-16.610552
-16.610552
-16.610552
-16.610552
-16.610552
-16.610552
-16.610552
-16.607632
-16.604647
-16.604647
-16.604647
-16.604647
-16.604647
-16.604647
-16.604647
-16.607632
-16.610552
-16.610552
-16.610552
-16.610552
-16.610552
-16.610552
-16.610552
-16.610552
-16.610552
-16.627167
-16.627167
-16.627167
