Predicted Values
-15.324313492046834
-15.393777442340365
-15.311152417316157
-16.147529487119495
-16.579974162585785
-16.686813552336588
-16.533567728850443
-16.67506153391638
-16.74023225893435
-16.79865435202974
-17.0477701238431
-17.147225495263186
-17.32612763513704
-17.395840553699667
-17.577355253471506
-17.700973270958222
-17.96865378223039
-17.949728673773173
-18.03845262683755
-17.894298476611745
-18.137357495487688
-18.11657478738956
-18.347414312604894
-18.513173683863926
-18.343469696289603
-17.77333163853838
-17.915578703650212
-17.580213685952828
-17.503539223699793
-17.327818843054853
-17.413410685096085
-17.37977227132585
-17.402791750915352
-17.498256792795985
-17.36845969073844
-17.015879025472753
-16.980020805717228
-17.193052154678906
-17.10786181802257
-17.325896338985384
-17.227865725736585
-17.357749032492016
-17.355679840100027
-17.283825752712556
-17.192462674449047
-16.923945883634374
-16.888355556223583
-17.10954756752017
-17.790681774395342
-17.847554525753242
-17.717722320924768
-17.24716445030391
-16.86792859286831
-16.859040335166302
-16.857946790612708
-16.82178305418183
-16.774138992862444
-16.865255911415193
-16.853623698788287
-16.899519698232965
-17.140497464790176
-16.95103664593682
-16.844114665043854
-17.46003093660461
-18.134015614684657
-17.71015118563715
-18.115883929031042
-18.21369572295805
-17.54505096667585
-17.23897715322443
-17.12776427447178
-17.10197156110889
-17.15065217990652
-17.041373499469326
-16.999733558493606
-17.05031739320006
-17.048721059283686
-16.977182659700546
-17.053390514893877
-17.047447683230363
-16.963587017438844
-17.04009374346485
-17.035341529750426
-16.888844525842092
-16.888844525842092
-17.04031510711525
-17.04452002318736
-16.9853627328111
-16.964886966781805
-17.009026516974004
-17.039867166816038
-16.946513036706136
-16.806724002953494
-16.868939019468197
-17.03999247428864
-17.059729635625295
-17.083086039284005
-17.086315976626405
-17.158663739254067
-17.172590305098495
-17.15633488067182
-17.154590570848892
-17.110596379367163
-17.042070017479347
-17.065907644651144
-17.013730087651396
-17.06757055151702
-17.057220421807607
-17.08931420710751
-17.143218483234
-17.086615859536597
-17.106994162387494
-17.087713341540564
-17.140891484464795
-17.12547137228718
-17.106450573624322
-17.13161329263866
-17.18075992328997
-17.232028270271496
-17.2712237637505
-17.308527651689204
-17.263499361321298
-17.268053585381328
-17.247930161384154
-17.301497280813535
-17.338116030278915
-17.40053932288419
-17.387404893919694
-17.377726458111123
-17.38365797666794
-17.398516919001974
-17.448320611673754
-17.496275265297182
-17.495000394002975
-17.499669323475462
-17.566830417888674
-17.805543298927827
-18.106471986419095
-18.28945428524918
-18.299716473310944
-18.311984271005123
-18.264976109905867
-18.24697566629763
-18.271713919717428
-18.153353852918325
-18.256590599811503
-18.09907911443157
-17.983330102371962
-18.057531325097553
-18.019886390202643
-17.92108655416614
-17.735093987828044
-17.789700331734256
-17.86729153417239
-17.91982828461567
-17.716768392134355
-17.63074355225907
-17.587171120642402
-17.645071668181075
-17.67834408889277
-17.73849390097839
-18.426258471752654
-18.79718615019964
-19.226912563292224
-19.333479438173786
-19.285533900717706
-19.295087871233978
-19.309173451739188
-19.27343482064811
-19.26611125354412
-18.16795155523269
-17.983324502225052
-18.136780291757848
-18.181478579166413
-18.102954301278153
-18.144993123985852
-18.16842279623268
-18.08054140144527
-18.236262985118227
-18.1978672980907
-18.37880421326463
-18.430815692696992
-18.460725574991898
-18.41226896484236
-18.457849898218406
-18.270767947165453
-18.260486410514403
-18.449758412452383
-18.31670966156907
-18.325422906408722
-18.32006117178937
-18.304561684260335
-18.326038893872997
-18.30527264399697
-18.033639517381385
-18.254321734697218
-18.325708782365012
-18.343600298248735
-18.33323749925462
-18.323938657492228
-18.240914204653404
-18.277677408169577
-18.243841712329743
-18.34816509130278
-18.090236962722173
-18.059934946953895
-18.057369383882797
-18.10331690458181
-18.26489861268289
-18.27258522940773
-18.276096624405703
-18.067768580649773
-18.251378275111804
-18.266368921809264
-18.26667711992738
-18.333792816836603
-18.411053010098072
-18.176520926572678
-18.610924860369327
-18.61117172279477
-18.640098441606952
-18.005460437907196
-18.301145454413913
-18.590128918597056
-18.61901135465668
-18.626927664152173
-18.655770055515333
-18.65852685841241
-18.67135379173472
-18.680847185865794
-18.67276324869898
-18.7052920318388
-18.75669572568258
-19.020224703516586
-19.079713371408047
-18.846052670626445
-19.084323028910994
-19.09856798562154
-18.768904739020492
-18.7539353698064
-18.68704784295402
-18.653251101591433
-18.642521819715128
-19.057289900921706
-19.024323590970354
-19.030627553733034
-19.069314964780702
-19.124869600240373
-19.095143415482795
-19.027492568755743
