Predicted Values
-14.65410942348226
-15.008355369011685
-15.457358055254424
-15.756187606430133
-15.990710609391549
-16.156780907616202
-16.120996999286493
-16.186525708004073
-16.224147285364598
-16.323783163508743
-16.30275325038684
-16.269470820753618
-16.27411615948071
-16.296078415609927
-16.290489537373343
-16.362274938868953
-16.303437541884946
-15.99029181899879
-15.907737194861015
-15.798427689911549
-15.744845824906951
-15.820808463158082
-15.953047352036636
-16.191691303842234
-16.30105723154855
-16.350799713783967
-16.45560513704037
-16.37331245013872
-16.32367467729682
-16.36043127132392
-16.319321741125933
-16.24998849324132
-16.19072365547227
-16.241075468791024
-16.232388411162418
-16.21987691383008
-16.220111826151783
-16.132374197251394
-16.22893464348797
-16.257059427288034
-16.375966724873333
-16.38831305843651
-16.38880930259253
-16.514547795255638
-16.527637149898318
-16.49781384731002
-16.382718608639237
-16.364341388244856
-16.47132858542828
-16.53883539019548
-16.451596890066945
-16.488634928953807
-16.50781815135651
-16.513269433149517
-16.511802241743013
-16.580131302036662
-16.6172321717325
-16.641888242493895
-16.571835337833978
-16.533227699321117
-16.546219536240294
-16.685522387064854
-16.575361811595258
-16.557443744073797
-16.670279718514948
-16.675857958106853
-16.678937322921186
-16.66465922053293
-16.600692730039018
-16.648445733027437
-16.606576282895542
-16.57270321270017
-16.57969224029375
-16.562434714060608
-16.561372502638232
-16.545457798120413
-16.551463768510672
-16.59959962367294
-16.61879562310466
-16.630317668383725
-16.584217569440064
-16.6816394488667
-16.724569457182792
-16.6942837322303
-16.707563402783887
-16.681638581556076
-16.7044253619094
-16.666561793901863
-16.71532852800729
-16.709079280768506
-16.7322007816955
-16.736158926865876
-16.8889662341908
-16.90408987211801
-16.953751895585373
-16.93906138485525
-16.863100763469962
-16.86159506825426
-16.81728883987408
-16.762328907169252
-16.75655448666877
-16.737056263115758
-16.654393506200496
-16.609696998250126
-16.619072439711903
-16.60032992448302
-16.63963020654471
-16.661047477090754
-16.672814972320495
-16.69013596800012
-16.64054512667583
-16.694152702212886
-16.718839639346314
-16.762784745889196
-16.684759284297517
-16.687714353821605
-16.653056475865164
-16.448490428953466
-16.51910623123013
-16.712160457587665
-16.65113103344372
-16.756639657287202
-16.700609155134913
-16.624529796227076
-16.524620338022203
-16.536762312805788
-16.62122657296368
-16.707290935590997
-16.81171799746426
-16.774101326728594
-16.83109166164324
-16.808517036319063
-16.851212614839877
-16.88731246157252
-16.894709444700595
-16.92702533038397
-16.820923925873842
-16.82081721680995
-16.826008034623776
-16.933286266554067
-17.117877037793672
-16.887742868016975
-16.955716651025043
-16.90649736764236
-16.854648717065473
-16.71069816889582
-16.81192291865892
-16.83826446837819
-16.820554221752158
-16.830108314827235
-16.871327592345693
-16.885834994160795
-16.948919337630468
-16.92104090618333
-17.00570099461625
-17.162453351987676
-17.181161860050377
-17.211783814585402
-17.22844973378161
-17.396626819833262
-17.390091979260433
-17.384459292001456
-17.31668791647242
-17.44946759127168
-17.50514967190565
-17.5003988541187
-17.415082690127825
-17.25885912939727
-17.046260197518496
-16.833784345376515
-16.845510124518878
-16.902419999500584
-17.051600739295765
-17.402602377945275
-17.71882466653567
-17.73274136547517
-17.523760644764607
-17.158183701565726
-17.017303076266508
-17.019071509461
-17.153102219212222
-17.078110784575237
-16.94929679209251
-16.997136616665276
-17.130679453504637
-17.16529262852018
-17.12436844298745
-17.121480832847496
-17.116121974738874
-17.26170507534053
-17.225844421238982
-17.394192741802517
-17.382283291692932
-17.263929884510944
-17.13307111925772
-17.321744379574703
-17.50141821234596
-17.666577109652934
-17.57786063749762
-17.752002308018653
-17.994517728906168
-17.95967240244393
-17.796861446962335
-17.746878557554854
-17.433348676645085
-17.448117097029407
-17.53837286691207
-17.611313182731624
-17.62192313440265
-17.590978028237977
-17.55786899228535
-17.548019336956646
-17.491973260284194
-17.756724430486624
-17.836765551974455
-17.8777354047743
-17.892472330026163
-17.736823482453925
-17.78361955336055
-17.929692788092446
-17.980725294690902
-17.79627523535247
-17.691771945273274
-17.689609580397118
-17.680135576028846
-17.71917632987373
-17.95901884434181
-18.057811094513426
-18.138326822605666
-18.20796776801659
-18.135874806382912
-18.08544196126861
-18.075033243101462
-18.07407763440835
-18.024671271536246
-18.0092270519691
-18.001624812050697
-18.057181690145047
-17.948434919613803
-17.928470487507195
-17.9260026871055
-17.848126128118494
-17.75612245562241
-17.833365813594337
-17.83938265622178
-17.956005215959102
-18.13302651146106
-18.09707751153615
-17.946515811178855
-17.80063778670392
