Predicted Values
-15.081802208227666
-15.502292526923808
-15.645597796545603
-16.121993589338008
-16.218731480304214
-16.270828905542498
-16.288845571832667
-16.280194968313037
-16.239182851055485
-16.142654835202837
-16.218319167933156
-16.24613716771469
-16.28260905396701
-16.29298343717573
-16.116004933045392
-16.181253668805134
-16.184805074447226
-16.206229930806813
-16.193291404986674
-16.2248335934796
-16.18948975243118
-16.145385523157884
-16.12860110759325
-16.105220261649563
-16.370003628149455
-16.40087434051411
-16.57973839315412
-16.581287088408523
-16.58680942242888
-16.494679216117525
-16.50484812398269
-16.493544952439485
-16.41265449365769
-16.449219684636414
-16.52380539958807
-16.4909825599288
-16.43434161473072
-16.39069296347483
-16.380351869073614
-16.351897721540734
-16.386847719151557
-16.405517964889768
-16.379208274932832
-16.439784015907538
-16.461148028213938
-16.459635116510203
-16.419535072950577
-16.265479486354835
-16.196862226708983
-16.373109442370076
-16.407047319503477
-16.39272623059593
-16.383330815255515
-16.373688421189453
-16.38932763795766
-16.399625726537362
-16.40723389035118
-16.465628476659813
-16.426360261719534
-16.503081805599308
-16.447335149357002
-16.451567956961945
-16.493549526878404
-16.514621826439804
-16.61651675266074
-16.617946803394357
-16.616283283001827
-16.62693527830533
-16.53069735799184
-16.567080734925614
-16.505719695448573
-16.600497740772294
-16.61191703624165
-16.537269900033316
-16.519179116201126
-16.502364143735537
-16.488964909393605
-16.47711402156044
-16.482736880844026
-16.55992500749574
-16.51889460706849
-16.492294100598745
-16.458102861224354
-16.506481487629
-16.521801518673264
-16.526334954402742
-16.467378526435684
-16.513294179551767
-16.518788083909968
-16.50446736472366
-16.520985131575678
-16.52351912695482
-16.526370094051885
-16.519611177273685
-16.51322296848043
-16.5143834475044
-16.477396486608768
-16.469602744361406
-16.53657453530319
-16.478117883963264
-16.528264584433984
-16.51689409819014
-16.526430250140727
-16.54217303179556
-16.550859024494095
-16.550434733496896
-16.574300444965782
-16.5943729802759
-16.546982931101013
-16.571455317573193
-16.617561515884262
-16.570923435143264
-16.575463836639962
-16.580699029918357
-16.45735629529641
-16.405754587812044
-16.433589138289154
-16.50969222781044
-16.496823141123148
-16.497855757778925
-16.536231848555882
-16.616351255134276
-16.6092294893838
-16.61530003153897
-16.65083092642443
-16.607971973814767
-16.717322966264003
-16.762513379200367
-16.825376795306372
-16.845930868138073
-16.901418274648858
-16.80081007583512
-16.814056402592826
-16.93771146070846
-17.017119739284514
-16.943503471476458
-16.885781452129855
-17.010368368025663
-17.045961996966618
-16.91683531722474
-17.004768947003836
-16.93424528113084
-16.85274984007153
-16.91295532885582
-16.94212316414426
-16.938517897277983
-16.95369028528101
-16.977488011899826
-16.95545423751817
-17.07904394540038
-17.027465695567955
-16.97512722314081
-17.026012700633995
-17.068026184833705
-16.963627831243603
-16.935412452861325
-16.964213427167312
-16.993076020924686
-17.03150299344922
-17.104386695268968
-17.0534997101251
-17.096151286851672
-17.13444454479154
-17.19692412812877
-17.178741632681
-17.093330296021414
-17.038332660066178
-16.99978277950032
-17.040403280803922
-17.06442897110797
-17.094910099154127
-17.04591319921796
-17.00331935472494
-17.0349026515063
-17.02197588205572
-17.03551200426874
-17.036304701290554
-17.014627849804917
-17.032802537257748
-17.039784163025224
-17.04288781250445
-17.05074604348819
-17.077449166381523
-17.125557310455097
-17.130135852246383
-17.06232353904895
-17.16487624712274
-17.17032156462187
-17.28236708815882
-17.324939923305905
-17.411288643483353
-17.429852108518208
-17.40990988995171
-17.398611133206508
-17.360593665721694
-17.311649866503352
-17.128381414761723
-17.168484363336407
-17.18483243810361
-17.223220878016292
-17.24619004402261
-17.29909426346693
-17.32390441940862
-17.38452031562251
-17.50066929799112
-17.4874628835534
-17.66097896422412
-17.619764127145967
-17.61168439633072
-17.620915903705047
-17.721823923671057
-17.604344036541324
-17.60407010620451
-17.63083838141441
-17.718371578632052
-17.718573095941053
-17.687598399342484
-17.701513216408447
-17.700154834368902
-17.704510746187065
-17.590158031928144
-17.544088389221514
-17.707166401153316
-17.75888012657571
-17.735571278658824
-17.743731953987087
-17.809567061088476
-17.8003201631736
-17.800799032091636
-17.837754834226256
-17.818485538476068
-17.847315370108937
-17.79532727478135
-17.72759754143097
-17.816696021829213
-17.7018650746673
-17.682110577124142
-17.635919633513907
-17.634097418999982
-17.663041157177855
-17.670639027501387
-17.70425933214017
-17.657742922702607
-17.75656813912984
-17.67639822002216
-17.707202486316532
-17.64779968756523
-17.607272130574284
-17.65687253976512
-17.63038283949023
